REF_AREA,REF_AREA_LABEL,YEAR,WB_WDI_NY_GDP_PCAP_KD,WB_WDI_NY_GDP_MKTP_KD,WB_WDI_NY_GDP_MKTP_KD_ZG,WB_WDI_SP_URB_TOTL_IN_ZS,WB_WDI_SP_URB_GROW,WB_WDI_SE_PRM_ENRR,WB_WDI_SE_SEC_ENRR,WB_WDI_SE_TER_ENRR,WB_WDI_SP_POP_GROW,WB_WDI_SP_POP_TOTL,WB_WDI_EG_ELC_RNWX_ZS,WB_WDI_EG_ELC_ACCS_UR_ZS,WB_WDI_EG_ELC_ACCS_ZS,WB_WDI_EG_ELC_COAL_ZS,WB_WDI_EG_ELC_FOSL_ZS,WB_WDI_EG_ELC_HYRO_ZS,WB_WDI_EG_ELC_NGAS_ZS,WB_WDI_EG_ELC_NUCL_ZS,WB_WDI_EG_ELC_PETR_ZS,WB_WDI_EG_ELC_RNEW_ZS,WB_WDI_EG_ELC_RNWX_KH,WB_WDI_EG_USE_PCAP_KG_OE,WB_WDI_EG_FEC_RNEW_ZS,WB_WDI_EG_USE_COMM_CL_ZS,WB_WDI_EG_USE_COMM_FO_ZS,WB_WDI_EG_USE_COMM_GD_PP_KD,WB_WDI_EG_USE_CRNW_ZS,WB_WDI_EG_USE_ELEC_KH_PC,WB_WDI_EN_GHG_ALL_PC_CE_AR5,WB_WDI_EN_GHG_CH4_AG_MT_CE_AR5,WB_WDI_EN_GHG_CH4_BU_MT_CE_AR5,WB_WDI_EN_GHG_CH4_FE_MT_CE_AR5,WB_WDI_EN_GHG_CH4_IC_MT_CE_AR5,WB_WDI_EN_GHG_CH4_MT_CE_AR5,WB_WDI_EN_GHG_CH4_PI_MT_CE_AR5,WB_WDI_EN_GHG_CH4_TR_MT_CE_AR5,WB_WDI_EN_GHG_CH4_WA_MT_CE_AR5,WB_WDI_EN_GHG_CH4_ZG_AR5,WB_WDI_EN_GHG_CO2_BU_MT_CE_AR5,WB_WDI_EN_GHG_CO2_FE_MT_CE_AR5,WB_WDI_EN_GHG_CO2_IC_MT_CE_AR5,WB_WDI_EN_GHG_CO2_IP_MT_CE_AR5,WB_WDI_EN_GHG_CO2_MT_CE_AR5,WB_WDI_EN_GHG_CO2_PC_CE_AR5,WB_WDI_EN_GHG_CO2_PI_MT_CE_AR5,WB_WDI_EN_GHG_CO2_RT_GDP_KD,WB_WDI_EN_GHG_CO2_RT_GDP_PP_KD,WB_WDI_EN_GHG_CO2_TR_MT_CE_AR5,WB_WDI_EN_GHG_CO2_ZG_AR5,WB_WDI_EN_GHG_N2O_AG_MT_CE_AR5,WB_WDI_EN_GHG_N2O_BU_MT_CE_AR5,WB_WDI_EN_GHG_N2O_FE_MT_CE_AR5,WB_WDI_EN_GHG_N2O_IC_MT_CE_AR5,WB_WDI_EN_GHG_N2O_IP_MT_CE_AR5,WB_WDI_EN_GHG_N2O_MT_CE_AR5,WB_WDI_EN_GHG_N2O_PI_MT_CE_AR5,WB_WDI_EN_GHG_N2O_TR_MT_CE_AR5,WB_WDI_EN_GHG_N2O_WA_MT_CE_AR5,WB_WDI_EN_GHG_N2O_ZG_AR5,WB_WDI_EN_GHG_TOT_ZG_AR5
ALB,Albania,2023,5444.930000749792,14951625324.01891,3.936616891925993,64.603,0.1038882612292593,93.7138137817383,96.1368789672852,64.7293472290039,-1.14841763771287,2745972.0,0.4654095068065164,100.0,100.0,0.0,0.0,97.70065695515568,0.0,0.0,0.0,98.61059413027915,41710000.0,780.7386239455569,41.9,28.45,55.06,45.62533462020916,12.83302311750389,2507.480139065245,2.79452958733738,1.2293,0.0494,0.2337,0.0021,2.1006,0.0,0.0043,0.5798,-43.36020708064821,0.7936,0.1248,0.8492,1.0905,4.5918,1.672194763821335,0.0,0.3071104244849918,0.092946098792963,1.6819,-30.89841986455981,0.5851,0.0197,0.0002,0.0031,0.0394,0.7891,0.0,0.0105,0.131,-32.42849803048466,-33.23211318095205
ALB,Albania,2024,5726.025705309682,15543966722.07065,3.961719112237134,65.38,0.0471709154127423,93.7138137817383,96.1368789672852,64.7293472290039,-1.14842353492312,2714617.0,0.4654095068065164,100.0,100.0,0.0,0.0,97.70065695515568,0.0,0.0,0.0,98.61059413027915,41710000.0,780.7386239455569,41.9,28.45,55.06,45.62533462020916,12.83302311750389,2507.480139065245,2.79452958733738,1.2293,0.0494,0.2337,0.0021,2.1006,0.0,0.0043,0.5798,-43.36020708064821,0.7936,0.1248,0.8492,1.0905,4.5918,1.672194763821335,0.0,0.3071104244849918,0.092946098792963,1.6819,-30.89841986455981,0.5851,0.0197,0.0002,0.0031,0.0394,0.7891,0.0,0.0105,0.131,-32.42849803048466,-33.23211318095205
DZA,Algeria,1995,3255.187268695613,92675803280.5324,3.799994790638166,55.997,3.467797854975797,96.8989028930664,60.0844688415527,10.2635097503662,2.06869750539347,28470191.0,0.0,99.5,98.6,0.0,99.0210499619579,0.9789500380421,95.6987065686026,0.0,3.322343393355313,0.9789500380421,0.0,851.7026458307463,0.4,0.07,99.87,80.4370025038818,0.1559266406033759,565.5740068621246,5.498565148368692,4.8974,0.0236,57.4059,0.0076,70.1102,0.0147,0.2722,7.4794,16.47837904292293,8.0918,38.1049,6.2619,3.6802,83.8167,2.944016076323478,12.5475,0.9044075911193816,0.2780404988312778,15.11,16.15509019627408,1.9635,0.0043,0.0857,0.0108,0.396,2.9667,0.0071,0.134,0.3654,-9.41097438089713,15.50559874389805
DZA,Algeria,1996,3322.955381414745,96475509798.65106,4.09999847167964,56.774,3.335734263679399,98.6048889160156,59.7206611633301,11.7105197906494,1.95770195001196,29033044.0,0.0,99.5,98.6,0.0,99.34637358380944,0.6536264161905684,95.74416577902586,0.0,3.602207804783577,0.6536264161905684,0.0,808.6854209177171,0.4,0.05,99.84,74.81677155338971,0.161037312233342,575.1033202030073,5.363175146223043,4.9351,0.0241,58.603,0.0065,71.6128,0.0147,0.2841,7.7382,18.97474066148763,8.3097,35.8748,5.8799,3.8347,81.506,2.807352890726856,12.6118,0.8448361679570999,0.2597265567826163,14.9641,12.95286955388979,1.9618,0.0043,0.084,0.0092,0.3307,2.903,0.0071,0.128,0.3778,-11.35607194112798,14.8888367480654
DZA,Algeria,1997,3297.46603361265,97536740345.5047,1.099999936842494,57.544,3.211162091665761,101.337890625,59.1203689575195,12.3750197092692,1.86401965879386,29579301.0,0.0,99.5,98.6,0.0,99.65111410894544,0.3488858910545657,95.80406568358376,0.0,3.847048425361679,0.3488858910545657,0.0,813.3815490418012,0.5,0.03,99.76,75.83293166486237,0.2094681593506685,578.8845382113661,4.946056703638805,4.9761,0.0248,50.583,0.0055,63.9056,0.0156,0.2776,8.0162,6.170296187507884,7.9785,33.4359,5.294,4.5176,79.6208,2.691774224144107,13.349,0.8163159822438087,0.250958644239258,15.0132,10.34031649420102,2.0383,0.0043,0.0726,0.0077,0.4199,3.0629,0.0076,0.1246,0.3879,-6.473480106262796,7.94692556061225
DZA,Algeria,1998,3410.882544016441,102511117625.2485,5.10000361107312,58.313,2.920056555015084,104.051338195801,62.1087608337402,13.039519627889,1.59253627896162,30054133.0,0.0,99.5,98.6,0.0,99.07574585160349,0.9242541483965264,95.62806293525922,0.0,3.447682916344252,0.9242541483965264,0.0,828.485785729723,0.5,0.07,99.71,74.67275202000918,0.2150622212800326,621.3454901527188,4.8435501366817,5.2223,0.0267,47.1008,0.0061,60.9775,0.0176,0.3152,8.2823,1.305663913237054,8.6334,32.0752,5.6571,4.5672,81.4389,2.70974045400012,14.9534,0.7944396850468209,0.2442332511256249,15.4611,12.85988084695944,2.2253,0.0047,0.065,0.0086,0.5337,3.383,0.0085,0.1385,0.3989,3.300864148523619,7.406677763807989
DZA,Algeria,1999,3471.491962764967,105791474981.4544,3.200001553195463,59.118,2.759568013734849,106.726829528809,65.0971527099609,13.7040195465088,1.3885288478211,30474354.0,0.0,99.5,98.6,0.0,99.18002989053602,0.8199701094639901,96.44544977178172,0.0,2.734580118754292,0.8199701094639901,0.0,872.1990587792279,0.5,0.07,99.74,77.24018577242296,0.2014666991361737,655.9942173015382,4.919215022572751,5.6121,0.0278,46.8894,0.0063,61.4722,0.0193,0.3415,8.567,2.127539390878463,9.0909,32.7127,6.0502,4.9353,84.9526,2.787675171063511,15.6066,0.8030193360560711,0.2468708787504192,16.4715,17.72924626486121,2.2998,0.0049,0.0654,0.0088,0.7089,3.6416,0.0085,0.1458,0.3994,11.19728846682342,10.60979676884302
DZA,Algeria,2000,3553.324205219913,109811551032.4262,3.800000001584763,59.919,2.745488591795847,109.776649475098,64.9110488891602,14.5735149383545,1.3996685583388,30903893.0,0.0,99.5,98.6,0.0,99.78750196757436,0.2124980324256257,96.74563198488904,0.0,3.041869982685345,0.2124980324256257,0.0,873.6577870577179,0.4,0.02,99.81,75.58756898364965,0.1983347664391394,686.3536577737957,5.123422476255661,5.623,0.0284,51.8163,0.0058,66.685,0.0196,0.3619,8.8213,10.78788402368438,9.3279,34.4116,6.164,5.2698,87.9362,2.845473222418936,15.8367,0.8007918945979857,0.2461861001835377,16.8469,21.86398703978558,2.2688,0.005,0.0707,0.0083,0.8105,3.7254,0.0085,0.1487,0.4049,13.75614522580841,16.82522887853943
DZA,Algeria,2001,3610.006056319831,113105897561.8951,2.999999998630429,60.712,2.68806218799578,108.815559387207,69.075569152832,15.4430103302002,1.37329134127777,31331221.0,0.0,99.4,98.6,0.0,99.74084507042254,0.2591549295774648,96.8300469483568,0.0,2.910798122065728,0.2591549295774648,0.0,863.4983253423638,0.4,0.02,99.78,73.5355642563574,0.1979313437790234,711.8139443081392,4.714667838830794,5.6502,0.0288,42.744,0.0057,57.9171,0.0205,0.3546,9.1043,-3.778766472398143,9.5266,31.0259,6.2539,5.2711,85.8203,2.739130402865563,16.6221,0.7587606115148545,0.2332644937864835,17.0412,18.93172467027813,2.3033,0.0051,0.0592,0.0082,0.9667,3.9178,0.0089,0.1562,0.4102,19.6311337750771,8.991266903956596
DZA,Algeria,2002,3754.660815384459,119213616030.2374,5.400000000000006,61.501,2.621600320528776,110.431266784668,72.8870697021484,17.128870010376,1.33039477696898,31750835.0,0.0014467592592592,99.4,98.6,0.0,99.79383680555556,0.2061631944444444,97.63454861111111,0.0,2.159288194444444,0.2076099537037037,400000.0,911.440557642084,0.5,0.02,99.74,74.62794793807247,0.2491709433171186,733.2090636356493,4.63844809120768,5.4887,0.032,38.2444,0.0065,53.6197,0.023,0.3578,9.4583,-10.91830089248333,9.8908,30.3208,6.6153,5.8312,89.6841,2.824621777663485,17.5526,0.7522974554957922,0.2312775366432554,19.3579,24.2862666350699,2.26,0.0056,0.0556,0.0093,0.8971,3.8469,0.0092,0.1817,0.4284,17.46618217350149,8.665362162289792
DZA,Algeria,2003,3945.898160940073,126962501072.9425,6.500000000620432,62.284,2.594726615582627,111.208053588867,75.7509384155273,18.3539600372314,1.32961524189621,32175818.0,0.0006763383044198,99.3,98.6,0.0,99.10385174664368,0.8961482533563289,96.78062967096142,0.0,2.323222075682256,0.8968245916607488,200000.0,955.848483496115,0.5,0.07,99.73,74.47097556548755,0.1911996887374685,788.5735803204755,5.006812880406024,5.6306,0.0323,44.4972,0.0071,60.4178,0.0245,0.3625,9.8547,0.375799945507338,10.6797,32.3157,7.0146,5.8351,96.5024,2.999221340697539,18.7839,0.7600858456983092,0.2336719082941172,21.7604,33.73522193258525,2.3376,0.0057,0.0641,0.0101,0.9275,3.9825,0.0098,0.1829,0.4447,21.60676661882805,18.86506643527948
DZA,Algeria,2004,4066.282048064954,132675813620.9291,4.499999999766985,63.061,2.636234817022285,111.678230285645,79.9005279541016,18.9953498840332,1.39644042529783,32628286.0,0.00032,99.3,98.6,0.0,99.1968,0.8031999999999999,96.9984,0.0,2.1984,0.8035199999999999,100000.0,954.2984093388908,0.4,0.07,99.74,72.14904066620483,0.1888545152874737,805.681303639425,4.880936743045589,5.8716,0.0343,41.7244,0.0086,58.2734,0.0268,0.3902,10.2072,-3.186823410575557,11.5155,29.2692,8.0914,5.8411,96.6218,2.961289477479755,19.842,0.7282548142200223,0.2238861480269096,22.025,33.90068916965656,2.3803,0.0061,0.0564,0.0122,0.9611,4.0872,0.0103,0.2013,0.4594,24.80381080338332,17.50618311463701
DZA,Algeria,2005,4223.602521339427,139840307556.0549,5.399999999695254,63.83,2.67539141247706,112.202522277832,82.0377502441406,20.8293895721436,1.46330884553002,33109249.0,0.000766622438449,99.3,98.6,0.0,98.36355594869526,1.636444051304732,96.24944714727997,0.0,2.114108801415303,1.637210673743182,260000.0,979.3264577690333,0.6,0.15,99.61,71.28338379359973,0.2201007690267832,891.7145780020562,4.968049864253943,5.9287,0.0384,41.5716,0.0085,58.5957,0.029,0.4127,10.5972,-2.651366635876107,12.5004,28.1902,8.2085,7.6448,101.397,3.062497732884247,20.6559,0.7250913686624658,0.2229136152999784,24.1619,40.51826999430428,2.3881,0.0068,0.0561,0.0121,0.9738,4.1285,0.0108,0.2132,0.4675,26.06491801276374,21.36642406426901
DZA,Algeria,2006,4279.615471208265,143895676473.8639,2.899999999058522,64.593,2.729545508421159,111.930168151855,83.6042022705078,21.5141696929932,1.54127363754195,33623506.0,-0.0012206892636121,99.4,98.7,0.0,99.38113893147109,0.6188610685289275,97.25202975075229,0.0,2.129109180718787,0.6176403792653153,-430000.0,1032.638668150222,0.4,0.05,99.74,74.18011372442082,0.1856646781720525,862.878487448632,5.140451444890964,6.1192,0.0369,45.607,0.0087,63.0848,0.0322,0.3481,10.922,4.806650761900322,12.1935,29.0607,8.7024,7.8706,105.501,3.13771562073271,22.0066,0.7331769972891602,0.225399366457759,25.6265,46.20568658509714,2.4713,0.0066,0.0626,0.0123,0.5862,3.8641,0.0115,0.2391,0.4745,17.99138905004734,27.52858399296396
DZA,Algeria,2007,4339.250557728312,148356442446.4053,3.100000001286745,65.348,2.831153612625839,112.47193145752,73.5201416015625,23.7742099761963,1.6690716779345,34189416.0,0.0002150768899881,99.4,98.7,0.0,99.39240778578342,0.6075922142165824,97.25776965265082,0.0,2.134638133132595,0.6078072911065706,80000.0,1077.661892330784,0.4,0.05,99.75,76.35046000243493,0.193697568602843,893.6976285292501,5.049144448679673,6.1987,0.0412,40.6046,0.0098,58.5666,0.0333,0.3612,11.3076,-2.699712252207953,13.6019,27.3884,9.7199,8.2364,108.9121,3.185550171433171,22.3313,0.7341245058457451,0.2256906574136362,27.6012,50.93286658822909,2.457,0.0073,0.0552,0.0139,1.4709,4.7622,0.0117,0.2661,0.4801,45.41512717945586,27.37164503314386
DZA,Algeria,2008,4367.565380175414,152065353506.5176,2.499999999293706,66.097,2.958504865846465,111.073600769043,80.2112808227539,27.26478958129885,1.81885306168943,34816961.0,-0.0007207475892235,100.0,99.3,0.0,99.29664976637837,0.7033502336216324,97.32826324684363,0.0,1.968386519534745,0.7026294860324088,-290000.0,1070.728070385985,0.3,0.07,99.82,75.36741738735086,0.1248704205102711,944.9417483622422,5.192038443562033,6.1637,0.0384,43.6599,0.0093,61.9693,0.0357,0.38,11.6747,2.953402135846184,13.5746,28.1224,10.0815,8.5899,113.7024,3.265718682339909,24.1226,0.7477206173405349,0.2298704870162364,29.1924,57.571373336493,2.3355,0.0071,0.0599,0.0132,1.4819,4.6876,0.0125,0.2837,0.4938,43.13719502885582,33.38040764286094
DZA,Algeria,2009,4336.100540529495,153890137748.1323,1.199999999695194,66.826,3.012771549271266,112.948272705078,96.5110092163086,30.7553691864014,1.91588522187232,35490445.0,0.0935040648294849,99.5,98.8,0.0,99.20521544894936,0.7947845510506221,97.6286330225189,0.0,1.576582426430482,0.8882886158801071,36000000.0,1148.767059191134,0.3,0.06,99.81,81.4472621768713,0.1315782536179626,862.4856633947531,4.986204033226408,6.4626,0.0516,36.4168,0.0092,55.4158,0.0397,0.3656,12.061,-7.934329707135223,17.4046,24.9225,9.849,8.6907,116.0855,3.270894461875583,24.6732,0.7543400876669167,0.2319054996030591,30.5164,60.87392754641465,2.5978,0.0217,0.0504,0.0118,1.5081,5.0287,0.0126,0.3157,0.5108,53.55278023756449,30.57041077131037
DZA,Algeria,2010,4456.610274164303,161276864361.4825,4.80000000093564,67.54,3.009838404025179,113.377952575684,100.709121704102,30.9776496887207,1.9470588317966,36188236.0,-0.0024489438929461,99.6,98.9,0.0,99.61953907377443,0.3804609262255652,97.51169808020292,0.0,2.107840993571522,0.378011982332619,-1120000.0,1151.138896655648,0.3,0.04,99.85,79.40848891111425,0.1243604239148132,1010.715194849509,5.109958938037212,6.8786,0.0494,40.664,0.0093,60.5604,0.0402,0.3866,12.5232,0.6127100791472495,16.806,24.9904,10.6854,9.2679,118.6147,3.277714337885936,25.0932,0.7354725085312892,0.2261050716034273,31.7105,64.37895046099393,2.8305,0.0195,0.0532,0.0116,1.5336,5.3277,0.0134,0.3359,0.5299,62.68283001007664,36.44200858257631
DZA,Algeria,2011,4501.354301335197,166115170291.3901,2.999999999419089,68.236,2.982121100545783,112.388160705566,103.116470336914,32.6073913574219,1.9568943735315,36903376.0,-0.0403326565672341,99.7,99.0,0.0,99.01999062939248,0.9800093706075276,96.93503045447449,0.0,2.084960174918007,0.9396767140402936,-20660000.0,1174.268064500337,0.2,0.1,99.89,80.19880782361292,0.0370936440895162,1115.968360184716,5.1928419773844,7.2392,0.0499,40.2176,0.0086,60.9611,0.0452,0.4226,12.9677,1.278417586507086,18.5702,24.0255,10.8035,8.9793,124.795,3.381668929151631,28.1287,0.751255889399454,0.2309573297367287,34.2189,72.94375084015505,2.9005,0.0209,0.0507,0.0108,1.5668,5.463,0.0149,0.3477,0.5507,66.81425387034719,41.3951408687645
DZA,Algeria,2012,4518.439789564638,170101934378.9554,2.40000000034432,68.915,2.982962981799958,111.705558776855,103.37247744473537,33.7081413269043,1.99280790148967,37646166.0,-0.0685924351446939,99.3,98.8,0.0,98.91631966827536,1.083680331724655,97.07127550220396,0.0,1.845044166071397,1.015087896579961,-39370000.0,1258.837184589751,0.2,0.11,99.86,85.64951806241808,0.0328605678729485,1229.341654605678,5.523802875437568,7.5633,0.0527,39.86,0.0073,61.471,0.0514,0.466,13.4604,2.125545757215286,20.3291,30.8832,10.0543,9.3259,140.2599,3.725741952048981,30.938,0.8245638152916419,0.2534942616283804,38.6433,94.37536118005576,3.0934,0.0186,0.0679,0.009,1.6308,5.8009,0.0164,0.3968,0.5682,77.1321261717915,53.43421106998873
DZA,Algeria,2013,4543.234440067668,174524584673.8487,2.600000000611644,69.576,2.974115665200372,112.249488830566,103.62848455255673,35.4959411621094,2.01953115835273,38414171.0,-0.0650859909834696,99.8,99.2,0.0,99.44898981466022,0.5510101853397896,97.94289530806478,0.0,1.506094506595425,0.4859241943563199,-38980000.0,1273.722426938056,0.1,0.06,99.91,86.18933063223045,0.0448119873530613,1269.79181719163,5.54330588053039,7.8731,0.0604,38.4627,0.0074,60.8518,0.051,0.4893,13.9004,1.09683078702012,22.602,33.5557,10.008,9.0599,145.7032,3.792954428197865,30.1028,0.8348577380790791,0.2566589049317468,40.2637,101.9188101880146,3.2038,0.0214,0.0713,0.009,1.6308,5.9534,0.016,0.4149,0.5863,81.7887569086079,57.11714862495796
DZA,Algeria,2014,4634.101491799524,181680092643.1466,4.099999998665012,70.221,2.960637591766989,111.686698913574,103.8844916603781,36.0622482299805,2.03786524232338,39205031.0,0.2137698079138258,99.9,99.3,0.0,99.60462003050964,0.3953799694903646,98.61150026462438,0.0,0.9931197658852464,0.6091497774041904,137330000.0,1358.047878144249,0.1,0.04,99.98,90.0934878382885,0.0112150421528574,1353.091647855093,5.761666149428629,8.4061,0.0542,40.3245,0.0071,63.939,0.0559,0.4982,14.5835,6.225785657799432,21.5743,35.8453,10.2443,11.011,155.0108,3.953849698524661,32.6389,0.8532074028851909,0.2623001114034477,43.5052,114.8174940721431,3.5552,0.0179,0.0773,0.0087,1.6928,6.4506,0.0173,0.4831,0.5983,96.97089987480533,66.66836370290356
DZA,Algeria,2015,4685.059027290017,187493855609.3446,3.200000000890228,70.848,2.945180178889856,110.842269897461,104.14049876819946,38.3309783935547,2.05624795728459,40019529.0,0.263844879211605,99.9,99.4,0.0,99.67731620105236,0.2107619407540917,98.35751039274398,0.0,1.319805808308381,0.4746068199656967,181520000.0,1414.497020643921,0.1,0.03,99.96,92.81770591058164,0.0105483318235154,1438.572652866554,5.901708638300066,8.6529,0.0591,39.694,0.0077,64.1115,0.0634,0.4322,15.1927,6.512370496879982,23.51,34.9434,10.8126,12.1895,164.8621,4.119541236979576,36.7842,0.8792933478497592,0.270319669423142,46.4091,128.4696497887313,3.658,0.0195,0.0799,0.0094,1.7351,6.6447,0.0195,0.5132,0.6101,102.8977984060582,74.26614250382204
DZA,Algeria,2016,4768.731400810268,194806115978.4395,3.900000000176206,71.459,2.914403898119474,110.688102722168,104.39650587602083,44.1052894592285,2.05569111181654,40850721.0,0.2993084214825978,99.9,99.4,0.0,99.5295575869403,0.3070552276856769,98.16330267476091,0.0,1.366254912179388,0.6063636491682747,212500000.0,1371.202077052322,0.1,0.05,99.98,88.39800444272313,0.0106599852721643,1470.353485315473,5.730743405973177,8.5604,0.0604,41.2455,0.0076,65.7958,0.0635,0.3125,15.5368,9.310601479276182,23.9483,32.0239,10.8909,12.5934,160.9903,3.940941458536313,36.1718,0.8264129654831673,0.2540627427498506,45.1858,123.1040212418912,3.5539,0.018,0.0746,0.0092,1.7611,6.6084,0.0192,0.5584,0.6139,101.7893676142783,72.73246445078006
DZA,Algeria,2017,4742.900755325293,197728207716.082,1.499999998955872,72.052,2.858422784441006,109.837707519531,104.65251298384219,49.3779106140137,2.03200060784518,41689299.0,0.7618064142703044,99.9,99.5,0.0,99.16335604725197,0.0736667631350469,98.74108763713856,0.0,0.4222684101133942,0.8354731774053513,579110000.0,1380.346818017396,0.1,0.09,99.94,89.47218458121618,0.0173492719739113,1554.499633107287,5.737009394185304,8.3834,0.0659,40.5966,0.0083,65.2508,0.0669,0.2727,15.8479,8.405159523920268,25.7311,33.2782,12.0314,12.902,166.5514,3.995063577346312,37.7388,0.8423249364559618,0.2589545331219203,44.6934,130.8107201705116,3.4443,0.0195,0.0754,0.0101,1.7762,6.5139,0.019,0.5468,0.6226,98.90378332162813,76.47103528064554
DZA,Algeria,2018,4717.003588536104,200496402625.8527,1.400000000882812,72.629,2.735426761494367,108.703483581543,104.90852009166355,53.1637001037598,1.93780623340147,42505035.0,0.8669892907921682,99.9,99.6,0.0,98.97734239463628,0.1526159946780064,98.48557974511824,0.0,0.4917626495180205,1.019605285470175,664660000.0,1442.302111934574,0.2,0.11,99.87,94.00130716852506,0.0358823433157156,1568.473005609806,5.832327864216557,8.2959,0.0802,40.0585,0.0089,65.285,0.0692,0.2531,16.5067,8.461978083320588,30.5384,31.9099,12.7468,15.2836,174.8357,4.113293872125973,38.6359,0.8720141494322058,0.2680818377430656,45.4601,142.2912916283833,3.6592,0.0235,0.0745,0.0102,1.784,6.7725,0.0194,0.5658,0.6359,106.8002076399279,82.91342754097974
DZA,Algeria,2019,4672.664086786354,202300870247.9198,0.8999999992191476,73.189,2.608496169864156,107.775131225586,105.16452719948491,54.1856307983398,1.84041291439333,43294546.0,0.8439516227951818,99.8,99.5,0.0,98.9721070578711,0.1864435885484385,98.56855481686824,0.0,0.4035522410028702,1.030395211343621,688040000.0,1463.509857360086,0.2,0.11,99.89,96.2886174258881,0.0157566984816272,1651.177956687662,5.876130448394123,8.3531,0.0863,39.0517,0.0092,64.7637,0.0714,0.2606,16.9188,7.595910392812288,32.7835,33.7069,13.9341,15.9697,181.6493,4.195662428242117,39.4432,0.8979165525950963,0.2760449698165428,45.6034,151.7337335589453,3.6641,0.0268,0.0767,0.0105,1.8164,6.8313,0.0197,0.5668,0.6504,108.5956823109103,87.71021114082156
DZA,Algeria,2020,4363.685337677834,192185826737.3729,-4.999999999085972,73.733,2.452445527440145,110.33056640625,105.42053430730628,53.6140289306641,1.71191216459393,44042091.0,1.000202135051481,99.9,99.7,0.0,99.086602236119,0.0619038595161392,98.7025456383046,0.0,0.3840565978144148,1.06210599456762,791710000.0,1372.000405142644,0.1,0.1,99.89,96.65952871763056,0.0167595159662058,1591.977093004054,5.475035233908399,8.5236,0.0826,35.4388,0.008,61.5791,0.07,0.2339,17.2105,2.305138923039096,31.6119,33.4263,13.2918,14.409,171.8931,3.902927769710117,38.5285,0.894410909056767,0.2749672357421136,40.4659,138.2133695864567,3.5455,0.0245,0.0795,0.0086,1.4973,6.3385,0.0192,0.499,0.6647,93.54789459220127,77.91727907539565
DZA,Algeria,2021,4456.74687637774,199488888151.4848,3.799999999007071,74.261,2.332910755523441,106.995567321777,105.67654141512764,54.2099914550781,1.61936460233826,44761099.0,0.9007026583909122,100.0,99.8,0.0,99.22239138072374,0.0128820705000585,98.85818011476752,0.0,0.364211265956201,0.9135847288909708,769110000.0,1451.445177092926,0.1,0.09,100.0,100.1213110602158,0.0037498731660546,1681.482396131516,5.673357126463762,8.5835,0.0756,37.46,0.0101,66.5925,0.0791,0.2524,20.1185,10.63420809548177,30.2466,30.3184,15.9337,16.2709,179.7421,4.015587284843028,43.537,0.9010130923358008,0.2769969338011559,43.3215,149.0906923986236,3.3683,0.0213,0.0711,0.0111,1.6206,6.2976,0.0216,0.5047,0.6789,92.2990014962289,87.3717630878386
DZA,Algeria,2022,4544.466880603715,206670488126.8317,3.600000000949152,74.772,2.273337247690266,108.343933105469,105.932548522949,53.4012489318848,1.58758210690673,45477389.0,0.9007026583909122,100.0,100.0,0.0,99.25244708487246,0.0175378983021122,98.89292016967916,0.0,0.3595269151933005,0.9135847288909708,769110000.0,1500.346113257905,0.1,0.09,100.0,101.4968058280124,0.0259387481491074,1756.587213043387,5.787845471955305,8.6432,0.0819,39.1121,0.0101,68.8108,0.0846,0.2616,20.6045,14.31960605798817,32.7084,30.1714,16.4636,16.3075,186.6444,4.104114244553486,46.4164,0.903101365326326,0.2776389280410129,44.4738,158.6560568076464,3.3551,0.0232,0.0747,0.011,1.5926,6.297,0.023,0.5254,0.692,92.2806803261168,94.21185210107843
DZA,Algeria,2023,4660.405456878952,215143978140.155,4.100000000059637,75.268,2.160135309268151,108.761642456055,102.7021484375,55.5188903808594,1.49897601193923,46164219.0,0.9007026583909122,100.0,100.0,0.0,99.25244708487246,0.0175378983021122,98.89292016967916,0.0,0.3595269151933005,0.9135847288909708,769110000.0,1500.346113257905,0.1,0.09,100.0,101.4968058280124,0.0259387481491074,1756.587213043387,5.562578671589787,8.7467,0.0772,38.5382,0.0096,68.5197,0.0779,0.2746,20.7829,13.83598375853108,30.8342,28.4578,15.3732,16.2596,180.3576,3.906869950512972,42.7796,0.8383111698460204,0.2577205876294468,46.5578,149.9436663049669,3.3533,0.0227,0.0713,0.0106,1.5434,6.2796,0.0214,0.5517,0.7052,91.74936639286696,89.47195610726453
DZA,Algeria,2024,4747.346247593383,222243729417.4809,3.299999999396093,75.748,2.034083850924121,108.761642456055,102.7021484375,55.5188903808594,1.39838651912702,46814308.0,0.9007026583909122,100.0,100.0,0.0,99.25244708487246,0.0175378983021122,98.89292016967916,0.0,0.3595269151933005,0.9135847288909708,769110000.0,1500.346113257905,0.1,0.09,100.0,101.4968058280124,0.0259387481491074,1756.587213043387,5.562578671589787,8.7467,0.0772,38.5382,0.0096,68.5197,0.0779,0.2746,20.7829,13.83598375853108,30.8342,28.4578,15.3732,16.2596,180.3576,3.906869950512972,42.7796,0.8383111698460204,0.2577205876294468,46.5578,149.9436663049669,3.3533,0.0227,0.0713,0.0106,1.5434,6.2796,0.0214,0.5517,0.7052,91.74936639286696,89.47195610726453
